,sat,Rel diff oil x,Rel diff oil y,Rel diff oil z,Rel diff water x,Rel diff water y,Rel diff water z
107,0.9896645473666401,1.0092721808631402e-06,1.0078077205747088e-06,1.0113459370349363e-06,0.9634395948654475,0.9648900264919251,0.9614095954989543
108,0.990481743124478,1.008701502662505e-06,1.0069324094241924e-06,1.0101829673828104e-06,0.9664245631082167,0.9674294721280733,0.9639944881016647
109,0.9911649761381205,1.007731148274062e-06,1.0065310424077646e-06,1.0095277604486799e-06,0.9686383034918586,0.9694136397509018,0.9663442102055241
110,0.9920167576663741,1.0071956252606905e-06,1.0060158288520557e-06,1.008729270327234e-06,0.971733110754048,0.9721013795205388,0.9695658391570843
111,0.9928834632620444,1.0054902935565942e-06,1.0038383984169932e-06,1.0075322685851666e-06,0.9746201217988705,0.9751791745127213,0.9726775284546726
112,0.9933940388327533,1.0042455371974901e-06,1.003694442598475e-06,1.0067765869149023e-06,0.9763285331124953,0.9766551206828833,0.9743312934336559
113,0.9942431990296443,1.0035678508966651e-06,1.0028212999811462e-06,1.0059135767175416e-06,0.9793353178033213,0.9793607699321208,0.9777683224858529
114,0.9956063806627182,1.002483266122443e-06,1.0020524313168206e-06,1.0041645760531281e-06,0.983806536924922,0.9840148855838734,0.9826015653908603
115,0.996053996182902,1.0021410379450294e-06,1.0016864422465413e-06,1.0035242955170494e-06,0.9854968491074269,0.9856469968112105,0.9844135654952396
116,0.9968393958440678,1.0017007645332262e-06,1.00148130712913e-06,1.0026897881856925e-06,0.9880588018419314,0.9885155273391056,0.9873647862970277
117,0.9974230457504022,1.0009740806115921e-06,1.0012428767142232e-06,1.0019037250748893e-06,0.9905163009123029,0.9907780880855187,0.9897993440620251
118,0.9975698471778246,1.0008917982995764e-06,1.0009852304260125e-06,1.0017210575822192e-06,0.9910375475126272,0.99140013792348,0.9903504018912662
119,0.9978735677533286,1.000702839365718e-06,1.0007920290743617e-06,1.0012054332111113e-06,0.9920790294859525,0.9924466692212521,0.9915809929778667
120,0.9981506146503277,1.0005416749493136e-06,1.0006533306959844e-06,1.0010630213148166e-06,0.993396811971073,0.9936154824690447,0.9929141667179676
121,0.9987558226881172,1.0002167315108123e-06,1.0003051034716648e-06,1.0005637767874557e-06,0.9959771567902015,0.9959551218293498,0.9953596347006879
122,0.9990789266863571,1.0001619512190907e-06,1.0002274590976923e-06,1.0003270231992828e-06,0.9971338496896466,0.9971352402629666,0.9968628830205639
123,0.9992878464523994,1.0001120332689953e-06,1.0001795410585984e-06,1.0002573278062168e-06,0.9979208413980782,0.9979934980029951,0.9976228005901001
124,0.9995969883396861,1.0000562421994467e-06,1.0001090060337964e-06,1.0001062374903023e-06,0.9991068573599706,0.9990744707761035,0.9988928439647973
125,0.9997868476255192,1.0000087421090467e-06,1.0000334022614844e-06,1.0000248274746249e-06,0.9996397947391815,0.9995926983516844,0.9995440081353816
126,0.9998708917003855,1.000003720324656e-06,1.0000046170040413e-06,1.0000117329378202e-06,0.9998263347990972,0.999823594852862,0.99977767599803
127,0.9999598005265092,1.000000908675392e-06,1.0000004583244193e-06,1.0000008936235436e-06,0.9999787563350846,0.9999689647071364,0.9999721918753194
128,1.0,1.0000000000000116e-06,9.999999999999932e-07,9.99999999999999e-07,1.0,1.0,1.0
